TICKET_ID,MOIS_VENTE,PRIX_NET,FAMILLE,UNIVERS,MAILLE,LIBELLE,CLI_ID
34755041,7,6.95,MAQUILLAGE,MAQ_YEUX Fard,MAQ_YEUX_MASCA_EYEL_FARD,OMBRE CR LT CUIVRE11 ETE14 CN3 7ML,800448808
34755041,7,5.95,MAQUILLAGE,MAQ_TEINT Font teint,MAQ_TEINT,ILLUMI SCULPT CUIVR/DOR01 ETE14 CN3 15ML,800448808
35269810,9,3.33,HYGIENE,HYG_DOUCHE PLAISIRNATURE,HYG_PLAISIRNAT_BAIN_SAVON,GD GOMMANT VANILLE T200 ML,800448808
35269810,9,3.33,HYGIENE,HYG_DOUCHE PLAISIRNATURE,HYG_PLAISIRNAT_BAIN_SAVON,GD GOMMANT MURE T200 ML,800448808
35269810,9,3.34,HYGIENE,HYG_DOUCHE PLAISIRNATURE,HYG_PLAISIRNAT_BAIN_SAVON,GD GOMMANT FRAISE T200 ML,800448808
35269811,9,9,MAQUILLAGE,MAQ_TEINT Poudres,MAQ_TEINT,POUDRE LIBRE TRANSP/ROSEE CN3 20,800448808
35329325,9,8.95,MAQUILLAGE,MAQ_YEUX Mascara SexyPulp,MAQ_YEUX_MASCA_EYEL_FARD,MASC SEXYPULP NOIR 01 CN3 9ML,800448808
35607101,10,9.9,SOINS DU CORPS,CORPS_SOIN PIEDS ET JAMBES,CORPS_HYDRA_NOURRI_ET_SOINS,SVC PIEDS BAUME REP T50ml,800448808
35607101,10,4.95,SOINS DU VISAGE,VIS_CJOUR PUR,VIS_PUR,CR REGENERAT J/N50ml PURE CAL,800448808
35607101,10,8.9,HYGIENE,HYG_DOUCHE PLAISIRNATURE,HYG_PLAISIRNAT_BAIN_SAVON,CD PN Poire Caramel FL750 Ml,800448808
35607101,10,7.9,PARFUMAGE,PARF_EAUX PLAISIR NATURE,PARF_EDT,EDT  POIRE CARAMEL  PN 100ML  VPM,800448808
35607101,10,4,SOINS DU VISAGE,VIS_CJOUR PUR,VIS_PUR,CR JOUR/NUIT PC pot50,800448808
35607101,10,14.9,MAQUILLAGE,MAQ_YEUX Eyeliner,MAQ_YEUX_MASCA_EYEL_FARD,EYE LINER SAPHIR04 CN3 2.5ML,800448808
35607101,10,12.6,SOINS DU VISAGE,VIS_CJOUR Jeunes Specifique,VIS_JEUNE_ET_LEVRE,BB CREME MEDIUM PEAU PARFAITE T50ML,800448808
33823586,4,2.95,CAPILLAIRES,CAP_SHAMP TSCHEVEUX,CAPILLAIRE_SHAMPOING,SVC BRILLANCE SH 300ML,800449486
33823586,4,2.95,CAPILLAIRES,CAP_SHAMP TSCHEVEUX,CAPILLAIRE_SHAMPOING,SVC BRILLANCE SH 300ML,800449486
33823586,4,3,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,CD JDM4 AMANDE  FL 200ML,800449486
33823586,4,2.95,SOINS DU VISAGE,VIS_MASQUE Jeunes Specifique,VIS_JEUNE_ET_LEVRE,GOMM ABRICOT  BTE CROQUER T50,800449486
33823586,4,7.45,SOLAIRES,SOL_PROTECTEURS SOLAIRES,SOLAIRE,LAIT IP6 FL150 PROT VEG,800449486
33823586,4,5,SOINS DU CORPS,CORPS_HYDRA NOURRISANT,CORPS_HYDRA_NOURRI_ET_SOINS,SVC 3en1  nutritotal T150ml,800449486
33823586,4,2.95,CAPILLAIRES,CAP_AP SHAMP,CAPILLAIRE_AUTRE,APRES SHAMPOOING NUTRI BOUCLES 150ML,800449486
35404703,9,11.8,CAPILLAIRES,CAP_SHAMP TRAITANT,CAPILLAIRE_SHAMPOING,SVC NUTRITION SH 300ML,800449486
35404703,9,1.5,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,CD JDM4 AMANDE  FL 200ML,800449486
35404703,9,3,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,GD JDM4 CIT VERT FL 200ML,800449486
35777692,10,2.95,CAPILLAIRES,CAP_SHAMP TRAITANT,CAPILLAIRE_SHAMPOING,SVC NUTRITION SH 300ML,800449486
35777692,10,5.9,CAPILLAIRES,CAP_AP SHAMP,CAPILLAIRE_AUTRE,APRES SHAMPOOING NUTRI BOUCLES 150ML,800449486
35777692,10,1.5,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,GD JDM4 CIT VERT FL 200ML,800449486
33353810,2,6.95,MAQUILLAGE,MAQ_LEV AUTRES,MAQ_LEV_RAL_HMG,LIPLINER RETRAC BOIS ROS71 CN3 2013 0.3G,800450442
33353810,2,19.9,SOINS DU VISAGE,VIS_TRAIT AAAR,VIS_AAAR_HORS_DEMAQLOTION,CONTOUR YEUX AntiAge GLOBAL 15,800450442
33353810,2,8.9,SOINS DU VISAGE,VIS_LOTIONS Jeunes Specifique,VIS_JEUNE_ET_LEVRE,LTN DERM/AP BIO.SPE.AC.SENS.150ML,800450442
34462409,6,1.95,MAQUILLAGE,MAQ_YEUX Crayons,MAQ_YEUX_CLASSIQUE,"CRAY KHOL NOIR 81 LUM4 1,3gr",800450442
34462409,6,1.95,MAQUILLAGE,MAQ_YEUX Crayons,MAQ_YEUX_CLASSIQUE,"CRAY KHOL BRUN 71 LUM4 1,3gr",800450442
34462409,6,8.9,SOINS DU VISAGE,VIS_LOTIONS Jeunes Specifique,VIS_JEUNE_ET_LEVRE,LTN DERM/AP BIO.SPE.AC.SENS.150ML,800450442
34462409,6,5,SOINS DU CORPS,CORPS_HYDRA NOURRISANT,CORPS_HYDRA_NOURRI_ET_SOINS,SVC 3en1  nutritotal T150ml,800450442
34462409,6,1.95,MAQUILLAGE,MAQ_YEUX Crayons,MAQ_YEUX_CLASSIQUE,"CRAY KHOL BLEU NUIT 51 LUM4 1,3gr",800450442
36146853,12,1.95,HYGIENE,HYG_DOUCHE EDT NOEL,HYG_MONOI_ET_EDIT_SPEC,GM FRUITS NOIRS 200 ML,800450442
36146853,12,4.45,SOINS DU VISAGE,VIS_LOTIONS Jeunes Specifique,VIS_JEUNE_ET_LEVRE,LTN DERM/AP BIO.SPE.AC.SENS.150ML,800450442
33331028,2,9,HYGIENE,HYG_DEO JARDINMONDE,HYG_JDM,DEO JDM4 COTON  FL50ML,800452125
33424463,2,5,HYGIENE,HYG_DOUCHE HAMMAM,HYG_AUTRES,HUILE DOUCHE TRAD DE HAM. FL200ML,800452125
33605896,3,1.95,HYGIENE,HYG_DOUCHE MONOI,HYG_MONOI_ET_EDIT_SPEC,MDT SD DES LAGONS 150 ML,800452125
33605896,3,1.95,HYGIENE,HYG_DOUCHE MONOI,HYG_MONOI_ET_EDIT_SPEC,MDT SD DES LAGONS 150 ML,800452125
34759905,7,5,PARFUMAGE,PARF_EAUX DE COLOGNE,PARF_PARFUM,EDC FRAICHEUR VERVEINE 125ML,800452125
34759905,7,5.9,HYGIENE,HYG_DEO CULTURE BIO,HYG_CULTUREBIO,BIO DEO FRAICHEUR BILLE FL50ML,800452125
34841825,7,4.9,HYGIENE,HYG_DOUCHE PLAISIRNATURE,HYG_PLAISIRNAT_BAIN_SAVON,BD PECHE PN2 FL400ML,800452125
34841825,7,4.9,HYGIENE,HYG_DOUCHE PLAISIRNATURE,HYG_PLAISIRNAT_BAIN_SAVON,BD MURE PN2 FL400ML,800452125
34841825,7,4.95,SOINS DU VISAGE,VIS_DEMAQ AAAR,VIS_AAAR_DEMAQLOTION,LINGETTES DEMAQ 3 THES,800452125
34841826,7,1.5,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,GD JDM4 TIARE FL 200ML,800452125
34841826,7,1.5,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,GD JDM4 LOTUS FL200ML,800452125
34841826,7,1.5,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,GD JDM4 CIT VERT FL 200ML,800452125
35044288,8,0.65,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,CD JDM4 MAGNOLIA FL 200ML,800452125
35044288,8,0.65,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,CD JDM4 MAGNOLIA FL 200ML,800452125
35044288,8,2.14,HYGIENE,HYG_DOUCHE PLAISIRNATURE,HYG_PLAISIRNAT_BAIN_SAVON,BD MURE PN2 FL400ML,800452125
35044288,8,0.65,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,GD JDM4 CIT VERT FL 200ML,800452125
35320923,9,5.9,HYGIENE,HYG_DEO CULTURE BIO,HYG_CULTUREBIO,BIO DEO FRAICHEUR BILLE FL50ML,800452125
35320923,9,1.5,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,CD JDM4 MAGNOLIA FL 200ML,800452125
35914793,11,3.9,HYGIENE,HYG_DOUCHE CULTUREBIO,HYG_CULTUREBIO,BIO GD FRAICHEUR FL200ML,800452125
36151478,12,2.95,HYGIENE,HYG_DEO CULTURE BIO,HYG_CULTUREBIO,BIO DEO FRAICHEUR BILLE FL50ML,800452125
36151478,12,2.5,SOINS DU CORPS,CORPS_SOIN DES MAINS,CORPS_HYDRA_NOURRI_ET_SOINS,SVC CR MAINS ET ONGLES T75ml,800452125
36151478,12,5.5,SOINS DU CORPS,CORPS_SOIN DES MAINS,CORPS_HYDRA_NOURRI_ET_SOINS,SVC BAUME GRAND FROID pot 50ml,800452125
36436732,12,2.25,HYGIENE,HYG_DEO JARDINMONDE,HYG_JDM,DEO JDM4 COTON  FL50ML,800452125
36436732,12,1.5,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,CD JDM4 MAGNOLIA FL 200ML,800452125
36436732,12,1.5,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,CD JDM4 MAGNOLIA FL 200ML,800452125
33308910,2,2.45,HYGIENE,HYG_DOUCHE PARFUMS,HYG_PARFUMEE,GD LILAS FP FL200ML,800452422
33308910,2,2.45,HYGIENE,HYG_DOUCHE PARFUMS,HYG_PARFUMEE,UMAJ GD MUGUET FL 200ML,800452422
33308910,2,1.5,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,GD JDM4 LOTUS FL200ML,800452422
33443724,2,3.6,SOINS DU VISAGE,VIS_DEMAQ BLEUET,VIS_AUTRES,DEMAQ EXPRESS PUR BLEUET FL125ML,800452422
33443724,2,1.56,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,CD JDM RIZ DU LAOS FL 200ML,800452422
33812193,4,4.95,MAQUILLAGE,MAQ_YEUX Stylos,MAQ_YEUX_CLASSIQUE,PORTE MINE VIOLET 04 CN3 0.3G,800452422
33812193,4,4.9,HYGIENE,HYG_DOUCHE PARFUMS,HYG_PARFUMEE,UMAJ GD MUGUET FL 200ML,800452422
34668875,7,4.95,MAQUILLAGE,MAQ_YEUX Stylos,MAQ_YEUX_CLASSIQUE,PORTE MINE NOIR 01 CN3 0.3G,800452422
34668875,7,3.65,SOINS DU VISAGE,VIS_DEMAQ BLEUET,VIS_AUTRES,DEMAQ EXPRESS PUR BLEUET FL125ML,800452422
33169982,1,4.45,SOINS DU VISAGE,VIS_DEMAQ BIO,VIS_BIO,BIO LAIT ONTUEUX DEMAQ 200ML,800453016
33169982,1,2.95,SOINS DU VISAGE,VIS_DEMAQ PUR,VIS_PUR,LINGETTES CALMILLE 2013,800453016
33169982,1,2.95,SOINS DU VISAGE,VIS_DEMAQ PUR,VIS_PUR,LINGETTES CALMILLE 2013,800453016
33848839,4,5.9,SOINS DU VISAGE,VIS_DEMAQ PUR,VIS_PUR,LINGETTES CALMILLE 2013,800453016
33848839,4,2.95,SOINS DU VISAGE,VIS_DEMAQ PUR,VIS_PUR,LINGETTES CALMILLE 2013,800453016
34567374,6,8.85,SOINS DU VISAGE,VIS_DEMAQ PUR,VIS_PUR,LINGETTES CALMILLE 2013,800453016
35099929,8,8.85,SOINS DU VISAGE,VIS_DEMAQ PUR,VIS_PUR,LINGETTES CALMILLE 2013,800453016
35130874,8,8.9,SOINS DU VISAGE,VIS_DEMAQ BIO,VIS_BIO,BIO LAIT ONTUEUX DEMAQ 200ML,800453016
35363805,9,1.65,MAQUILLAGE,MAQ_ONG Vernis LUM,MAQ_ONGLES,VAO OMBRE POURPRE 43 IT/COL AOU14 L4 3ML,800453016
35363805,9,4.95,MAQUILLAGE,MAQ_TEINT Perfect Correcteur,MAQ_TEINT,STICK COR ZERO DEF BGE CLAIR01 CN3 1.4G,800453016
35811754,10,5.9,SOINS DU VISAGE,VIS_DEMAQ PUR,VIS_PUR,LINGETTES CALMILLE 2013,800453016
36498072,12,8.85,SOINS DU VISAGE,VIS_DEMAQ PUR,VIS_PUR,LINGETTES CALMILLE 2013,800453016
33998367,4,18,SOINS DU VISAGE,VIS_CJOUR AAAR,VIS_AAAR_HORS_DEMAQLOTION,CR J PX N a M ELIXIR 7.9 P40ML,800453545
34447834,6,3.33,HYGIENE,HYG_DOUCHE PLAISIRNATURE,HYG_PLAISIRNAT_BAIN_SAVON,GD GOMMANT MURE T200 ML,800453545
34447834,6,3.33,HYGIENE,HYG_DOUCHE PLAISIRNATURE,HYG_PLAISIRNAT_BAIN_SAVON,GD GOMMANT FRAMBOISE T200 ML,800453545
34447834,6,3.34,HYGIENE,HYG_DOUCHE PLAISIRNATURE,HYG_PLAISIRNAT_BAIN_SAVON,GD GOMMANT FRAISE T200 ML,800453545
34447834,6,11.75,SOLAIRES,SOL_PROTECTEURS SOLAIRES,SOLAIRE,SPRAY 3EN1 IP30 FL150 PROT VEG,800453545
36508643,12,6.95,PARFUMAGE,PARF_EAUX EDIT NOEL ETE,PARF_EDT,EDT 2014 FRUITS NOIRS  50ML,800453545
36508643,12,1.5,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,GD JDM4 LAVANDIN DE PROVENCE 200ML,800453545
33150571,1,1.95,HYGIENE,HYG_DOUCHE CULTUREBIO,HYG_CULTUREBIO,BIO GEL DOUCHE ARGAN 200 ML,800453686
33150571,1,1.5,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,CD JDM RIZ DU LAOS FL 200ML,800453686
33150571,1,1.5,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,CD JDM RIZ DU LAOS FL 200ML,800453686
33150571,1,1.5,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,GD JDM4 LAVANDIN DE PROVENCE 200ML,800453686
33150571,1,1.5,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,GD JDM4 CIT VERT FL 200ML,800453686
33150571,1,1.5,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,GD FL200ML JDM PAMPLEMOUSSE,800453686
34053877,5,3,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,CD JDM4 MACADAMIA FL 200ML,800453686
34053877,5,3,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,GD JDM4 TIARE FL 200ML,800453686
34053877,5,1.8,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,GD JDM4 THE VERT FL200ML,800453686
35640464,10,1.95,HYGIENE,HYG_DOUCHE CULTUREBIO,HYG_CULTUREBIO,BIO GD FRAICHEUR FL200ML,800453686
35640464,10,1.95,HYGIENE,HYG_DOUCHE CULTUREBIO,HYG_CULTUREBIO,BIO CREME DOUCHE KARITE 200 ML,800453686
36132049,12,3,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,CD JDM4 COTON  FL 200ML,800453686
36132049,12,1.5,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,CD JDM4 MAGNOLIA FL 200ML,800453686
36132049,12,1.5,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,CD JDM4 AMANDE  FL 200ML,800453686
36132049,12,1.5,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,CD JDM4 AMANDE  FL 200ML,800453686
34158458,5,1.2,SOINS DU VISAGE,VIS_SOIN LEVRES,VIS_JEUNE_ET_LEVRE,BAUME LEVRES NOIX DE COCO 4G,800453701
34158458,5,1.2,SOINS DU VISAGE,VIS_SOIN LEVRES,VIS_JEUNE_ET_LEVRE,BAUME LEVRES HYDRA 4G,800453701
34475571,6,7.9,SOLAIRES,SOL_APRES SOLEIL,SOLAIRE,LAIT 3EN1 PROTECTYL AP SOL FL150,800453701
34475571,6,5.45,SOLAIRES,SOL_APRES SOLEIL,SOLAIRE,GELEE PROTECTYL APSOL T150,800453701
35802314,10,16,PARFUMAGE,PARF_EAUX EDIT NOEL ETE,PARF_EDT,EDT  75ML COLLECTION ETE  2014,800453701
34518008,6,8.95,MAQUILLAGE,MAQ_YEUX Mascara Specifique,MAQ_YEUX_MASCA_EYEL_FARD,MASCARA DEPLOYE NOIR 01 CN3 9ML,800453973
33086116,1,24.5,SOINS DU VISAGE,VIS_CJOUR AAAR,VIS_AAAR_HORS_DEMAQLOTION,CR FONDAMENTALE JOUR AAG 50ml,800455194
33086116,1,26,SOINS DU VISAGE,VIS_CNUIT AAAR,VIS_AAAR_HORS_DEMAQLOTION,CREME NUIT AntiAge GLOBAL 50ml,800455194
33086116,1,2.5,SOINS DU CORPS,CORPS_SOIN DES MAINS,CORPS_HYDRA_NOURRI_ET_SOINS,SVC CR MAINS ET ONGLES T75ml,800455194
33553926,3,24.5,SOINS DU VISAGE,VIS_CJOUR AAAR,VIS_AAAR_HORS_DEMAQLOTION,CR FONDAMENTALE JOUR AAG 50ml,800455194
33553926,3,8.95,MAQUILLAGE,MAQ_YEUX Mascara Specifique,MAQ_YEUX_MASCA_EYEL_FARD,MASCARA LONG ANTHRACIT03 CN3 8ML,800455194
33923272,4,5.45,SOINS DU VISAGE,VIS_CJOUR Jeunes Specifique,VIS_JEUNE_ET_LEVRE,CR JOUR PX/MIX HYDRA/VEG P50ML,800455194
33923272,4,13.95,SOINS DU CORPS,CORPS_PRODUITS MINCEUR,CORPS_SPA_ET_MINCEUR,ACTION ANTI-CELLULITE 150ML,800455194
33923272,4,3.95,SOINS DU VISAGE,VIS_DEMAQ Jeunes Specifique,VIS_JEUNE_ET_LEVRE,HYDRA LAIT DEMAQ FL200ML,800455194
33923272,4,3.95,SOINS DU VISAGE,VIS_LOTIONS Jeunes Specifique,VIS_JEUNE_ET_LEVRE,HYDRA TONIQUE FL 200ML,800455194
34542917,6,7.75,MAQUILLAGE,MAQ_LEV BRILLANT,MAQ_LEV_BASPRIX,GLOSS SEXYPULP BEIGE DORE 07 CN3 10ML,800455194
34542917,6,6,SOINS DU CORPS,CORPS_HYDRA NOURRISANT,CORPS_HYDRA_NOURRI_ET_SOINS,SVC FERM 2en1 HYD FERM Fl200ml,800455194
34542917,6,4.75,SOINS DU CORPS,CORPS_EXFOLIANT CORPS,CORPS_SPA_ET_MINCEUR,SVC EXFO GOMMAGE VEG T150ml,800455194
34542917,6,5.45,SOLAIRES,SOL_APRES SOLEIL,SOLAIRE,GELEE PROTECTYL APSOL T150,800455194
34542917,6,4.45,SOINS DU VISAGE,VIS_LOTIONS Jeunes Specifique,VIS_JEUNE_ET_LEVRE,LOTION PORE MINIMIZER 150ML,800455194
34542917,6,3.65,SOINS DU VISAGE,VIS_DEMAQ BLEUET,VIS_AUTRES,DEMAQ EXPRESS PUR BLEUET FL125ML,800455194
34542917,6,2.5,SOINS DU CORPS,CORPS_SOIN DES MAINS,CORPS_HYDRA_NOURRI_ET_SOINS,SVC CR MAINS ET ONGLES T75ml,800455194
35339208,9,6,SOINS DU CORPS,CORPS_HYDRA NOURRISANT,CORPS_HYDRA_NOURRI_ET_SOINS,SVC FERM 2en1 HYD FERM Fl200ml,800455194
35339208,9,4.75,SOINS DU CORPS,CORPS_EXFOLIANT CORPS,CORPS_SPA_ET_MINCEUR,SVC EXFO GOMMAGE VEG T150ml,800455194
35671338,10,4.95,SOINS DU VISAGE,VIS_DEMAQ AAAR,VIS_AAAR_DEMAQLOTION,LAIT DEMAQ 3 THES FL200ML,800455194
35671338,10,4.95,SOINS DU VISAGE,VIS_LOTIONS AAAR,VIS_AAAR_DEMAQLOTION,LOTION 3 THES FL200ML,800455194
33254171,1,7.95,MAQUILLAGE,MAQ_YEUX Fard,MAQ_YEUX_MASCA_EYEL_FARD,FAP DUO 2012 CN3 3G NOIR ET GRIS SMOKY,800456984
33254171,1,3.5,SOINS DU VISAGE,VIS_DEMAQ BLEUET,VIS_AUTRES,DEMAQ EXPRESS PUR BLEUET FL125ML,800456984
33254171,1,9.95,MAQUILLAGE,MAQ_YEUX Mascara Vertige,MAQ_YEUX_MASCA_HG,MASCARA VOL VERTIGE NOIR CN3 9ML,800456984
33254171,1,1.95,SOINS DU CORPS,CORPS_SOIN DES MAINS,CORPS_HYDRA_NOURRI_ET_SOINS,SVC CREME QUOTIDIENNE T75ml,800456984
33422322,2,9.9,SOINS DU CORPS,CORPS_SOIN PIEDS ET JAMBES,CORPS_HYDRA_NOURRI_ET_SOINS,SVC PIEDS BAUME REP T50ml,800456984
33422322,2,7.3,SOINS DU VISAGE,VIS_DEMAQ BLEUET,VIS_AUTRES,DEMAQ EXPRESS PUR BLEUET FL125ML,800456984
33554806,3,3.95,MAQUILLAGE,MAQ_ONG Vernis CN,MAQ_ONGLES,VAO BRILLANCE BRUN PEAU CN3 5.5ml,800456984
33554806,3,3.95,MAQUILLAGE,MAQ_ONG Vernis CN,MAQ_ONGLES,VAO BRIL ROSE SOMPTUEUX 14 CN3 5.5ML,800456984
33783733,4,9.9,SOINS DU CORPS,CORPS_SOIN PIEDS ET JAMBES,CORPS_HYDRA_NOURRI_ET_SOINS,SVC PIEDS BAUME REP T50ml,800456984
33783733,4,8.9,SOLAIRES,SOL_APRES SOLEIL,SOLAIRE,LAIT 3EN1 PROTECTYL AP SOL FL150,800456984
33783733,4,6.95,SOLAIRES,SOL_APRES SOLEIL,SOLAIRE,AR PROTECTYL AP SOL T50,800456984
33783733,4,1.9,SOINS DU CORPS,CORPS_SOIN DES MAINS,CORPS_HYDRA_NOURRI_ET_SOINS,SVC CREME QUOTIDIENNE T75ml,800456984
33913535,4,18,PARFUMAGE,PARF_PARF ET EAU DE PARF,PARF_PARFUM,EDP 30ML SO ELIXIR PURPLE,800456984
34388255,6,2.95,SOINS DU CORPS,CORPS_SOIN PIEDS ET JAMBES,CORPS_HYDRA_NOURRI_ET_SOINS,SVC PIEDS SOS P ECHAUF T50ML,800456984
34388255,6,2.95,SOINS DU CORPS,CORPS_SOIN PIEDS ET JAMBES,CORPS_HYDRA_NOURRI_ET_SOINS,SVC PIEDS SOS P ECHAUF T50ML,800456984
34388255,6,4.95,MAQUILLAGE,MAQ_YEUX Stylos,MAQ_YEUX_CLASSIQUE,PORTE MINE NOIR 01 CN3 0.3G,800456984
34388255,6,4.95,MAQUILLAGE,MAQ_YEUX Stylos,MAQ_YEUX_CLASSIQUE,PORTE MINE NOIR 01 CN3 0.3G,800456984
34388255,6,9.95,MAQUILLAGE,MAQ_YEUX Mascara Vertige,MAQ_YEUX_MASCA_HG,MASCARA VOL VERTIGE NOIR CN3 9ML,800456984
35041010,8,7.45,SOLAIRES,SOL_PROTECTEURS SOLAIRES,SOLAIRE,HUILE IP6 FL150 PROT VEG,800456984
35041010,8,7.45,SOLAIRES,SOL_PROTECTEURS SOLAIRES,SOLAIRE,HUILE IP6 FL150 PROT VEG,800456984
35271173,9,1.65,MAQUILLAGE,MAQ_ONG Vernis LUM,MAQ_ONGLES,VAO ROSE VIF ETE14 ANI LUM4 3ML,800456984
35271173,9,1.65,MAQUILLAGE,MAQ_ONG Vernis LUM,MAQ_ONGLES,VAO ROSE VIF ETE14 ANI LUM4 3ML,800456984
35271173,9,1.65,MAQUILLAGE,MAQ_ONG Vernis LUM,MAQ_ONGLES,VAO ROSE VIF ETE14 ANI LUM4 3ML,800456984
35271173,9,27,PARFUMAGE,PARF_PARF ET EAU DE PARF,PARF_PARFUM,EDP SO   ELIXIR VAPO 50ML,800456984
35585571,10,4.5,MAQUILLAGE,MAQ_YEUX Stylos,MAQ_YEUX_CLASSIQUE,PORTE MINE NOIR 01 CN3 0.3G,800456984
35585571,10,29.9,PARFUMAGE,PARF_PARF ET EAU DE PARF,PARF_PARFUM,EDP QQUES NOTES D'AMOUR 50ML,800456984
36145649,12,4.5,MAQUILLAGE,MAQ_YEUX Stylos,MAQ_YEUX_CLASSIQUE,PORTE MINE NOIR 01 CN3 0.3G,800456984
36145649,12,2.95,SOINS DU VISAGE,VIS_DEMAQ PUR,VIS_PUR,LINGETTES CALMILLE 2013,800456984
36145649,12,27,PARFUMAGE,PARF_PARF ET EAU DE PARF,PARF_PARFUM,EDP QQUES NOTES D'AMOUR 50ML,800456984
33025190,1,7.75,MAQUILLAGE,MAQ_LEV BRILLANT,MAQ_LEV_BASPRIX,GLOSS SEXYPULP ROSE VIF 03 CN3 10ML,800457695
33025190,1,7.95,MAQUILLAGE,MAQ_YEUX Fard,MAQ_YEUX_MASCA_EYEL_FARD,FAP DUO 2012 CN3 3G ROSE NUDE ET BRUN,800457695
33025190,1,10,SOINS DU VISAGE,VIS_DEMAQ AAAR,VIS_AAAR_DEMAQLOTION,25 LINGETTES DEFROISSANTES SV,800457695
33087705,1,4.95,MAQUILLAGE,MAQ_YEUX Stylos,MAQ_YEUX_CLASSIQUE,PORTE MINE NOIR 01 CN3 0.3G,800457695
33087705,1,4.95,MAQUILLAGE,MAQ_YEUX Stylos,MAQ_YEUX_CLASSIQUE,PORTE MINE CUIVRE 06 CN3 0.3G,800457695
33087705,1,6.95,MAQUILLAGE,MAQ_YEUX Fard,MAQ_YEUX_MASCA_EYEL_FARD,"FAP MONO 2013 CN3  TAUPE  ROSE  2,5G",800457695
33097747,1,9.95,MAQUILLAGE,MAQ_TEINT Font teint,MAQ_TEINT,FDT PUR LIGH BGE 300 TT MEDIUM CN3 30ML,800457695
33284685,2,10,SOINS DU VISAGE,VIS_DEMAQ AAAR,VIS_AAAR_DEMAQLOTION,25 LINGETTES DEFROISSANTES SV,800457695
33605541,3,1.95,MAQUILLAGE,MAQ_YEUX Crayons,MAQ_YEUX_CLASSIQUE,"CRAY KHOL NOIR 81 LUM4 1,3gr",800457695
33605541,3,10,SOINS DU VISAGE,VIS_DEMAQ AAAR,VIS_AAAR_DEMAQLOTION,25 LINGETTES DEFROISSANTES SV,800457695
33811770,4,10,SOINS DU VISAGE,VIS_DEMAQ AAAR,VIS_AAAR_DEMAQLOTION,25 LINGETTES DEFROISSANTES SV,800457695
34115584,5,10,SOINS DU VISAGE,VIS_DEMAQ AAAR,VIS_AAAR_DEMAQLOTION,25 LINGETTES DEFROISSANTES SV,800457695
34389627,6,9.95,MAQUILLAGE,MAQ_TEINT Font teint,MAQ_TEINT,FDT PUR LIGH BEIGE 200 TT CLAIR CN3 30ML,800457695
34389627,6,10,SOINS DU VISAGE,VIS_DEMAQ AAAR,VIS_AAAR_DEMAQLOTION,25 LINGETTES DEFROISSANTES SV,800457695
34654173,7,10,SOINS DU VISAGE,VIS_DEMAQ AAAR,VIS_AAAR_DEMAQLOTION,25 LINGETTES DEFROISSANTES SV,800457695
34654173,7,5.95,MAQUILLAGE,MAQ_TEINT Font teint,MAQ_TEINT,ILLUMI SCULPT CUIVR/DOR01 ETE14 CN3 15ML,800457695
34931978,7,10,SOINS DU VISAGE,VIS_DEMAQ AAAR,VIS_AAAR_DEMAQLOTION,25 LINGETTES DEFROISSANTES SV,800457695
35248792,9,7.25,MAQUILLAGE,MAQ_TEINT Fard a joues,MAQ_TEINT,BLUSH NAT MEDIUM/ROSE CN3 7G,800457695
35248792,9,6.95,MAQUILLAGE,MAQ_YEUX Stylos,MAQ_YEUX_CLASSIQUE,PORTE MINE NOIR 01 CN3 0.3G,800457695
